,雇主id,雇主名字,provice_name,city_name,订单内容,成交金额,经度,纬度
1378,11635027,逐鹿推广旗舰店,重庆,重庆,【逐鹿】淘宝直播运营天猫托管店铺活动策划,100,107.7539,30.1904
1379,21699779,t_7719_tcvzqz,北京,北京,【赠送VI】公司LOGO企业logo标志设计vi设计商标设计,495,116.4551,40.2539
1380,21704043,m_8102_ew3dcf,浙江,杭州,蚕丝产品折页设计,516,119.5313,29.8773
1381,21875629,t_3653qkrz9n,四川,成都,高质量PPT设计定制策划制作美化企业代做PPT课件,110,103.9526,30.7617
1382,9275932,angel2002,北京,北京,淘宝直播运营天猫直播申请淘宝达人L1L2L3申请内容运营诊断,285,116.4551,40.2539
1383,7403903,tfy700,北京,北京,【新用户福利】我需要0成本代理游戏服务,0.1,116.4551,40.2539
1384,21708870,邱紫云,广东,深圳,【赠送VI】公司LOGO企业logo标志设计vi设计商标设计,500,114.5435,22.5439
1385,8730623,阿狸阿里,广东,中山,修图需求  放在网店销售,300,113.4229,22.478
1386,21771546,m_4019_6vnvds,北京,北京,我需要LOGO,749.5,116.4551,40.2539
1387,20031842,t_5941eg1510,江西,南昌,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,116.0046,28.6633
1388,6317129,xikel,浙江,杭州,我需要logo,300,119.5313,29.8773
1389,21965778,m_0821_syi5lx,江苏,苏州,我需要LOGO设计,400,120.6519,31.3989
1390,21337918,t_1430mkeflw,安徽,宣城,微信代运营公众号文案原创微信文章写作公众号代运营 湖畔文案,100,118.8062,30.6244
1391,21967713,t_4494_YCcihe,四川,成都,首页设计 网页设计/UI设计/ui设计 网站建设/app设计,1600,103.9526,30.7617
1392,11918823,open_jp1x97d1,重庆,重庆,我需要品牌起名,1181.6,107.7539,30.1904
1393,19430100,t_1740xv3gok,江苏,南京,淘宝直播运营天猫直播申请淘宝达人L1L2L3申请内容运营诊断,130,118.8062,31.9208
1394,21892095,m_2559_5ey27t,内蒙古,包头,【雷鹰团队】公司取名字 品牌起名字 企业商标 产品店铺命名字,600,110.3467,41.4899
1395,21874227,m_2033_h1bv6n,广东,深圳,【新用户福利】我需要商城小程序服务,0.01,114.5435,22.5439
1396,21620619,crazy小猴子,北京,北京,我需要手机app游戏开发,7000,116.4551,40.2539
1397,7184333,欣语品牌设计,四川,成都,成都多乐克定制家居LOGO设计,300,103.9526,30.7617
1398,21755858,m_6752_brjzvy,广东,深圳,淘宝美工天猫京东宝贝描述详情页设计店铺首页装修主图海报设计,280,114.5435,22.5439
1399,21955998,m_0979_nvh04z,福建,厦门,我需要VI系统设计,4300,118.1689,24.6478
1400,20030892,t_4192mntyj0,江苏,扬州,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,119.4653,32.8162
1401,21909042,t_4271_rm1ib3,浙江,金华,商城APP定制开发/DAPP开发/会员系统开发,500,120.0037,29.1028
1402,7538310,linyaolin_@Zbj,福建,泉州,【实力设计】logo设计公司网站餐饮vi商标品牌画册设计,488,118.3228,25.1147
1403,21988073,m_5734_m5ljf4,重庆,重庆,【自营】-10分钟建专业版自助/企业网站/网站建设/模版建站,800,107.7539,30.1904
1404,16868030,t_0061bselat,海南,海口,商业计划书项目可行性报告写作美化融资创业计划书PPT路演招商,2000,110.3893,19.8516
1405,22027655,t_8200hdhq6k,湖南,长沙,移动端手机网站建设/微网站搭建定制开发【三站合一】,13,113.0823,28.2568
1406,12823288,鱼儿1987,广东,广州,淘宝天猫代运营店铺运营京东运营淘宝整店托管微淘直通车托管运营,585.9,113.5107,23.2196
1407,10571918,大尚海,福建,福州,需要LOGO设计,400,119.4543,25.9222
1408,16098479,t_5152fga13t,北京,北京,[原创不满意退款]l 画册/宣传画册/企业画册/产品画册设计,2800,116.4551,40.2539
1409,6294393,studon,辽宁,大连,LOGO设计,300,122.2229,39.4409
1410,4310233,tancheng0509,山东,莱芜,画册LOGO设计设计标志公司logo设计包装vi图文图形,500,117.6526,36.2714
1411,6345313,jyjmys,广东,揭阳,揭阳市嘉美印刷包装实业有限公司海报设计,500,116.1255,23.313
1412,21861575,m_4035_0xynks,河北,石家庄,河北阿拉丁LOGO设计,1500,114.4995,38.1006
1413,22010773,m_4742_q5q911,山东,威海,PPT设计模板年会PPT美化制作商业计划书工作总结整店详情页,300,121.9482,37.1393
1414,20030857,t_9334uolcpn,上海,上海,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,121.4648,31.2891
1415,21702624,m_1007_l9nkjy,河南,郑州,我需要图文内容,40,113.4668,34.6234
1416,21885841,t_5220_gkynrp,北京,北京,我需要logo,800,116.4551,40.2539
1417,736347,showbcry,河南,郑州,文化传媒公司LOGO设计,350,113.4668,34.6234
1418,6427772,xinleei,浙江,杭州,LOGO设计企业公司VI系统形象品牌字体图形英文logo标志,500,119.5313,29.8773
1419,22001368,t_2658at7v5m,福建,福州,【易拉宝设计】易拉宝宣传海报、广告物料设计餐饮食品旅游培训,13,119.4543,25.9222
1420,21853116,m_8519_hh9xc0,重庆,重庆,道路材料需要LOGO设计,800,107.7539,30.1904
1421,21682041,m_2271fndk22,重庆,重庆,复古笔记本LOGO设计,2000,107.7539,30.1904
1422,21309334,岁末钟声,北京,北京,企业品牌品牌整合营销全案网络营销新品品牌包装公司产品整合营销,9500,116.4551,40.2539
1423,21630093,t_4476lmupwc,安徽,合肥,淘宝整店装修设计店铺装修宝贝详情页设计网店装修美工包月设计,1,117.29,32.0581
1424,15301855,t_1621ldt9e1,广东,东莞,服装协会logo,1000,113.8953,22.901
1425,21970527,m_6022_426hv6,贵州,六盘水,我需要LOGO,260,104.7546,26.0925
1426,15333155,js在路上,江苏,宿迁,京搜搜LOGO 设计,300,118.5535,33.7775
1427,21976969,t_3672_xKlrhn,重庆,重庆,APP定制开发/IOS安卓APP源生开发/APP商城开发,500,107.7539,30.1904
1428,21995640,t_4806ggoyyv,江苏,淮安,微信公众号代运营、原创图文排版、日常推文微信发文托管包月,80,118.927,33.4039
1429,21691627,t_8858_eCn28t,重庆,重庆,皓伦设计LOGO设计,500,107.7539,30.1904
1430,4086463,wuruihui,江西,萍乡,我需要活动页设计,50,113.9282,27.4823
1431,21986288,m_3725_kvr68f,江苏,盐城,【以太文化】LOGO设计企业公司产品品牌标志商标设计餐饮卡通,399,120.2234,33.5577
1432,21901107,t_0606_nlxj2j,广东,东莞,淘宝天猫京东代运营店铺托管诊断网店手机无线店铺装修详情页设计,90,113.8953,22.901
1433,10058224,荣爱一生,安徽,合肥,前厅及走道效果图设计,100,117.29,32.0581
1434,18742805,闻广品牌传播,山西,运城,论坛文案整合营销博客网络软文案营销广告发布文案策划,3300,111.1487,35.2002
1435,21620873,t_6097aw7oev,浙江,台州,台州车一贸易有限公司LOGO设计,500,121.1353,28.6688
1436,20027507,t_4154xjf5nk,辽宁,沈阳,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,123.1238,42.1216
1437,21043489,t_3686ryvi1y,山东,青岛,青岛德宇普创 VI服务,2000,120.4651,36.3373
1438,21952242,t_3508_nq07la,江苏,扬州,【新用户福利】我需要0成本代理游戏服务,0.1,119.4653,32.8162
1439,12259833,奔跑的金馒头,江苏,无锡,品牌征集取名,500,120.3442,31.5527
1440,12492194,m_9777_lwjmdq,河北,保定,商标设计公司企业LOGO餐饮字体设计门店LOGO广告品牌设计,360,115.0488,39.0948
1441,16986715,open_r5w0_6yhm,北京,北京,北京爱诺斯科技有限公司包装设计,300,116.4551,40.2539
1442,21951496,m_7718_ejg4w4,浙江,杭州,PPT修改优化模板动画效果制作商务演示企业培训设计编辑文案,1200,119.5313,29.8773
1443,21853699,m_9796_afikic,广东,深圳,淘宝直播运营天猫直播申请淘宝达人L1L2L3申请内容运营诊断,30,114.5435,22.5439
1444,21928416,t_1958_tBnq3k,天津,天津,酒类LOGO设计,500,117.4219,39.4189
1445,21725460,t_1587_Xymynh,上海,上海,【垂杨信息科技】Revit二次开发/Revit定制开发,18000,121.4648,31.2891
1446,21923504,m_1445_med1op,云南,曲靖,【3套方案】LOGO设计企业标志商标设计公司LOGO设计原创,300,103.9417,25.7025
1447,21743781,t_9153_asc7zl,湖北,武汉,网站改版web前端、手机端页面设计及html+div+css,2700,114.3896,30.6628
1448,3480745,巨人老胡,河南,郑州,泽冠数控LOGO设计,888,113.4668,34.6234
1449,2662512,RedPic,山东,潍坊,"巡查管理系统,学校巡查系统,教师巡查管理平台.学校老师巡查软",4000,119.0918,36.524
1450,17100260,CHERISCON,广东,深圳,logo设计,800,114.5435,22.5439
1451,21944229,m_2186_jio439,福建,厦门,我需要品牌起名,100,118.1689,24.6478
1452,21744122,m_4438_6tjw25,广东,深圳,威威VI设计VIS设计品牌形象办公系统设计餐饮VI全套VI,992,114.5435,22.5439
1453,20606278,t_8392rs41rn,四川,绵阳,小程序开发|微信小程序开发|小程序商城|小程序外卖平台,400,104.7327,31.8713
1454,21882033,m_7345_6qze68,湖南,张家界,【心禅设计】整店装修淘宝天猫京东详情页设计宝贝描述产品介绍页,500,110.5115,29.328
1455,10594367,刘家妍,重庆,重庆,我需要LOGO,300,107.7539,30.1904
1456,14797061,上上之家,安徽,合肥,APP定制开发安卓ios开发ios苹果代签名软件开发app,1800,117.29,32.0581
1457,8582975,夔兽,湖南,长沙,网站前端切图响应式前端DIVCssH5html5移动交互开发,1500,113.0823,28.2568
1458,15657543,365小说网,上海,上海,微信代运营公众号订阅号服务号文章内容代更新排版维护营销托管,510,121.4648,31.2891
1459,21788904,m_1184_coof45,广东,佛山,淘宝天猫引流淘宝天猫店铺网店无线手机APP流量精准引流推广,150,112.8955,23.1097
1460,21632100,磊子哥,天津,天津,天津辉磊科技发展有限公司需要产品外观设计,8000,117.4219,39.4189
1461,21242272,m_5565_rjpdoc,北京,北京,公司餐饮品牌科技门店食品产品LOGO设计商标标志logo设计,1000,116.4551,40.2539
1462,20411329,t_6386oakpt6,北京,北京,我需要宣传册设计,700,116.4551,40.2539
1463,21917107,t_1934_lwx9fg,上海,上海,我需要产品外观设计,5000,121.4648,31.2891
1464,21970897,m_3456_b0923i,贵州,贵阳,酒类企业“樽豪”LOGO设计,300,106.6992,26.7682
1465,16221790,t_5478ks8x5p,江苏,徐州,我需要其它效果图,6650,117.5208,34.3268
1466,5492840,ladysl2015,四川,成都,美工包月外包整店装修/详情页设计/首页设计/淘宝美工海报设计,3500,103.9526,30.7617
1467,20310123,m_2551_e6j6tx,北京,北京,微信公众号代运营、原创图文排版、日常推文微信发文托管包月,500,116.4551,40.2539
1468,21980304,t_5990_FSxns7,四川,成都,我需要配音,600,103.9526,30.7617
1469,21836526,m_7529_40om0u,安徽,合肥,【工业制造能源采矿】公司品牌门店产品餐饮影视食品logo设计,500,117.29,32.0581
1470,21819154,zhuxiaop,上海,上海,【匠二设计资深原创】公司logo企业标志设计商标logo设计,300,121.4648,31.2891
1471,21928048,m_7218_17off1,河北,廊坊,资深标志设计商标设计标识酒店宾馆服装珠宝餐饮旅游服饰,299,116.521,39.0509
1472,21750705,t_0615_nphlzr,江苏,南京,美人鱼企业发展有限公司LOGO设计,3000,118.8062,31.9208
1473,21845344,m_5950_2zzb2k,上海,上海,歌单外观设计,1000,121.4648,31.2891
1474,20429825,t_1923png2fb,广东,深圳,定制网站建设企业官网站定制作开发仿站模板建站手机电商城小程序,1700,114.5435,22.5439
1475,22004672,小幺0323,黑龙江,牡丹江,我需要其它管理软件开发,2500,129.7815,44.7089
1476,21833415,m_7181_hfxpui,重庆,重庆,房产中介的工作牌设计,200,107.7539,30.1904
1477,21912660,m_3900_m9fsl2,广东,深圳,logo设计图文企业餐饮服饰金融科技门店品牌LOGO图形标志,298,114.5435,22.5439
1478,17849719,税控君,海南,海口,有税小青年LOGO设计,300,110.3893,19.8516
1479,21859867,m_5164_v3ooo7,山东,无锡,三公子LOGO设计,500,120.3442,31.5527
1480,21937667,t_1925_tPdvf5,北京,北京,影视后期丨视频制作丨字幕添加丨拍摄剪辑丨特效合成丨后期包装,150,116.4551,40.2539
1481,21868564,t_6353_rytpud,广东,揭阳,服装设计泳装设计女连体泳衣设计女冲浪服设计女装设计图案设计,1680,116.1255,23.313
1482,21972909,山城吴少爷,重庆,重庆,【高端原创】公司LOGO企业logo标志设计vi设计商标设计,728,107.7539,30.1904
1483,2437813,盛胡兵,福建,福州,紧急需要logo,800,119.4543,25.9222
1484,15288461,t_9149pgy9yq,浙江,宁波,品牌故事企业文化公司简介绍理念文案策划定位愿景口号价值观写作,400,121.5967,29.6466
1485,21827245,达林i,河北,沧州,红枣包装袋一款,1500,116.8286,38.2104
1486,21849854,m_4432_fsp563,浙江,杭州,【电子家电零售百货】公司品牌门店产品餐饮影视食品logo设计,990,119.5313,29.8773
1487,8558216,x7boy,广东,深圳,深圳市鑫泰新型墙材LOGO设计,500,114.5435,22.5439
1488,6017754,ssflaq,湖北,武汉,我需要app定制开发,3800,114.3896,30.6628
1489,21645035,m_9080_4djrx0,河南,濮阳,C#软件定制 ERP开发 行业软件协同办公自动化处理财务,1600,115.1917,35.799
1490,21892000,m_6296_es5lqj,广东,广州,网页设计/网站设计/网站制作/ui设计/网站建设/小程序设计,10000,113.5107,23.2196
1491,7947407,STARBUSSGROUP,浙江,温州,我需要吉祥物,6000,120.498,27.8119
1492,22006309,m_6763_kh5l4a,四川,成都,画册易拉宝广告平面设计展会海报折页宣传册包装设计传单详情设计,200,103.9526,30.7617
1493,21847272,m_0928_wzt8jf,江苏,徐州,【匠二设计资深原创】公司logo企业标志设计商标logo设计,210,117.5208,34.3268
1494,21767130,m_0572_92nx0a,江苏,苏州,企业公司品牌logo设计图文字体标志商标LOGO图标平面设计,2400,120.6519,31.3989
1495,19206544,t_2006to9ydf,重庆,重庆,空蝉餐饮logo设计公司品牌网站商标设计LOGO包装VI设计,1000,107.7539,30.1904
1496,14214302,open_t6snbxbc,重庆,重庆,重庆生石园林工程有限公司需要logo,500,107.7539,30.1904
1497,21069311,m_7961_xzy8lc,山东,青岛,【新用户福利】我需要商城小程序服务,0.01,120.4651,36.3373
1498,7236049,grahams,上海,上海,生科科技公司/医疗器械公司取名,350,121.4648,31.2891
1499,20031814,t_3478dwjysu,吉林,长春,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,125.8154,44.2584
1500,21914019,m_5066_wvnf7n,河南,郑州,我需要购物空间设计,1000,113.4668,34.6234
1501,21920408,t_6991_Ky5jz1,天津,天津,程控编程,1800,117.4219,39.4189
1502,21881187,t_2816_Eiorav,湖北,武汉,微商城小程序手机企业官网站建设公司网站微信定制开发网页设计,1,114.3896,30.6628
1503,21968876,m_7039_xvoicp,广东,广州,建筑公司的LOGO设计,600,113.5107,23.2196
1504,21710451,t_4042_bUsic4,江苏,苏州,电子科技行业LOGO设计,1500,120.6519,31.3989
1505,11736918,雨郡,浙江,丽水,庆元县优居家居用品有限公司需要纸卡设计,200,119.5642,28.1854
1506,20031784,t_0804ndg8l7,湖南,长沙,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,113.0823,28.2568
1507,3534406,zdfdyw,浙江,嘉兴,力动户外需要产品外观设计,380,120.9155,30.6354
1508,6197024,lizhenwb,上海,上海,百度广告360广告搜狗广告开户知道广告开户新浪爱问答广告投放,100,121.4648,31.2891
1509,8520635,易德行,山东,泰安,品牌宣传单设计,500,117.0264,36.0516
1510,21973763,偶尔心乱,重庆,重庆,【新用户福利】我需要0成本代理游戏服务,0.1,107.7539,30.1904
1511,21879485,m_0146_s03h00,广东,深圳,北极星学院LOGO设计,500,114.5435,22.5439
1512,10953848,速度2,江西,南昌,休闲娱乐画册设计 宣传画册 企业画册 产品画册 形象宣传 产,100,116.0046,28.6633
1513,21959601,m_4558_km6wq9,河北,石家庄,logo设计大优惠只要50元满意为止,396,114.4995,38.1006
1514,21730560,t_8769_Ndftqs,广东,深圳,网络整合营销策划APP贴吧推广百度百科词条创建网站SEO优化,6500,114.5435,22.5439
1515,13007586,-deepsea-,辽宁,本溪,LOGO设计,300,124.1455,41.1987
1516,21438950,t_1172wictc4,上海,上海,淘宝网店装修整店装修店铺装修宝贝详情页设计美工包月设计,600,121.4648,31.2891
1517,20049992,t_4947akaj30,江苏,南京,APP开发电商商城APP外卖生鲜超市app设计同城OTO开发,80,118.8062,31.9208
1518,14805051,吉浦网络,河南,郑州,个人需要找需要微信小程序,2200,113.4668,34.6234
1519,21994369,t_3892_zcce79,湖南,株洲,【高端原创】公司LOGO企业logo标志设计vi设计商标设计,528,113.5327,27.0319
1520,21803632,m_2067_mwmxoi,四川,绵阳,包含logo公司起名|品牌起名产品企业商标店铺起名取名取名字,788,104.7327,31.8713
1521,14650731,上海行动教育科技股份有限公司,上海,上海,网络整合营销策划APP贴吧推广百度品牌口碑创建网站SEO优化,58,121.4648,31.2891
1522,15686553,t_0424xh5540,四川,成都,企业签名服务,800,103.9526,30.7617
1523,21914109,m_4791_788b5w,江苏,无锡,我需要logo,300,120.3442,31.5527
1524,21626399,m_5777_ynaxyv,贵州,贵阳,酒店管理公司LOGO设计,500,106.6992,26.7682
1525,9017621,夜-猫,福建,泉州,淘宝天猫京东产品描述文案|宝贝描述文案|产品卖点文案营销软文,156.41,118.3228,25.1147
1526,7925349,易原整合设计,重庆,重庆,淘宝店铺装修电商设计网店装修首页设计整店装修网店设计淘宝首页,1979,107.7539,30.1904
1527,5976298,朝圣视觉设计,北京,北京,抖音短视频微视最右小红书火山小视频小咖秀配音秀粉丝通推广,90,116.4551,40.2539
1528,21883833,t_9396_NKghmy,福建,福州,我需要logo,800,119.4543,25.9222
1529,10805373,蕊小仙子,河北,邢台,公司取名品牌命名企业取名起名商标起名网站取名店铺起名产品取名,980,114.8071,37.2821
1530,21940964,m_5727_19ie3k,湖南,长沙,【新用户福利】我需要2019全年H5互动营销服务,0.1,113.0823,28.2568
1531,22002091,m_6237_7pzuzs,福建,厦门,PHP各种系统二次开发疑难bug解决b2cp2p开发,150,118.1689,24.6478
1532,20031807,t_9242ovnv6v,福建,福州,APP开发外卖生鲜超市app设计预约培训社交商城app定制作,80,119.4543,25.9222
1533,1519769,simonha,广东,广州,抖音火山小视频运营粉丝维护服务定制服务,1300,113.5107,23.2196
1534,21915158,m_6850_stheva,陕西,西安,苹果企业证书签名APP iOS签名 ipa打包wap封装,300,109.1162,34.2004
1535,21735505,m_8670_t4rra6,浙江,温州,NOVIDAI,700,120.498,27.8119
1536,11115779,open_13cbtpal,北京,北京,公司品牌餐饮产品食品图形文字卡通科技商标图形文字logo设计,297,116.4551,40.2539
1537,22028908,t_6864_ynlksq,上海,上海,我需要英语翻译,15,121.4648,31.2891
1538,417777,宏鹰传媒,四川,成都,宠添心产品说明书排版设计，海报设计。,500,103.9526,30.7617
1539,21930411,t_9813_TGd1w0,江苏,常州,【高性价】食品饮料高端包装设计手提袋装设计产品插画包装瓶标贴,1,119.4543,31.5582
1540,10390786,yunrui2009,北京,北京,互联网产品LOGO设计,400,116.4551,40.2539
1541,21861692,t_5514_Jsnfc4,重庆,重庆,我需要LOGO,1000,107.7539,30.1904
1542,9089641,renni106,湖北,荆门,尝相思餐厅logo设计,300,112.6758,30.9979
1543,21645151,m_1777_dejmyw,吉林,长春,小李白商业计划书融资路演策划方案PPT可行性研究报告模式梳理,6732,125.8154,44.2584
1544,16979072,t_5296unay7o,江苏,南京,OWN设计～办公室、办公楼室内设计、效果图设计、施工图设计,158.4,118.8062,31.9208
1545,21239362,t_0342zQmosk,湖南,长沙,我需要公众平台开发,6825,113.0823,28.2568
1546,21729262,t_0014_ELv81d,上海,上海,盖普环农LOGO设计,300,121.4648,31.2891
1547,21815873,m_4258_krfu9a,江苏,苏州,江苏帝浦拓普智能装备有限公司LOGO设计,2699,120.6519,31.3989
1548,21905283,m_8769_0pdrin,广东,深圳,我需要名片设计,100,114.5435,22.5439
1549,21976644,m_2369_ybsojp,北京,北京,窗帘设计图,200,116.4551,40.2539
1550,21801414,t_0138_bkhypj,上海,上海,上海迈欧实业有限公司LOGO设计,300,121.4648,31.2891
1551,19915163,壹空间高端设计,吉林,长春,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,125.8154,44.2584
1552,21990582,m_5193_mhni5u,上海,上海,【新用户福利】我需要0成本代理游戏服务,0.1,121.4648,31.2891
1553,19805686,企程帮邦,陕西,西安,logo设计 logo 标志设计字体餐饮电商商业 满意为止,280,109.1162,34.2004
1554,21975193,t_0590_BO3qe4,福建,龙岩,我需要图片后期,150,116.8066,25.2026
1555,21823351,育辉八达,重庆,重庆,我需要其它宣传品设计,600,107.7539,30.1904
1556,1658554,yuyuesh,上海,上海,LOGO设计食品餐饮公司品牌电商互联网商标标志图形设计,550,121.4648,31.2891
1557,13676884,xxy161,安徽,合肥,580专业公司企业品牌标志商标图标食品卡通LOGO设计,580,117.29,32.0581
1558,21142875,t_1668iDmpgk,浙江,宁波,（总监LOGO）企业公司餐饮品牌服饰商标LOGO设计标志金融,879,121.5967,29.6466
1559,20735842,t_0595gkkgvb,福建,福州,福建淳百味餐饮发展有限公司LOGO设计,300,119.4543,25.9222
1560,20263895,m_1253_veax2s,北京,北京,我需要logo,349,116.4551,40.2539
1561,21838841,m_0193_aa6xf8,河北,保定,绘本馆装修设计,400,115.0488,39.0948
1562,3455013,liyi888asia,广东,深圳,我LOGO设计,500,114.5435,22.5439
1563,21773162,t_7823_yjni4e,湖北,孝感,24节气插画,14000,113.9502,31.1188
1564,21957056,m_0023_e220r2,浙江,台州,我需要大数据咨询,3500,121.1353,28.6688
1565,20260147,open_czu8_t6zr,北京,北京,平面广告设计AI CDR画矢量图制作绘制标志位图转矢量图修改,20,116.4551,40.2539
1566,21915798,m_0868_cmfogs,江苏,常州,京东推广京东店铺网店无线手机APP流量关注引流推广,158,119.4543,31.5582
1567,20964884,一万颗,浙江,杭州,互联网行业logo设计，可注册商标,500,119.5313,29.8773
1568,21845521,m_5221_rgm8do,北京,北京,海报设计宣传册宣传单菜谱台历宣传品易拉宝展架广告设计,495,116.4551,40.2539
1569,20118303,t_2192rm1ufq,上海,上海,【新用户福利】我需要商城小程序服务,0.01,121.4648,31.2891
1570,21845272,m_2319_d9ue9w,重庆,重庆,单页A3菜单修改，展架图修改，按原稿修改,300,107.7539,30.1904
1571,9357604,yibotingche,上海,上海,LOGO设计,600,121.4648,31.2891
1572,21718908,t_2272_aB0mb0,四川,成都,网站前端开发 网站建设 网站定制开发 企业官方网站定制开,2800,103.9526,30.7617
1573,22039492,m_5881_tx6ge4,河南,洛阳,房产金融婚礼酒店电商服饰教育品牌LOGO商标标志logo设计,500,112.0605,34.3158
1574,21069808,t_3063NV8cwt,浙江,温州,淘宝直播运营天猫直播申请淘宝达人L1L2L3申请内容运营诊断,32,120.498,27.8119
1575,21885188,m_8124_dtqyk2,上海,上海,【新用户福利】我需要商城小程序服务,0.01,121.4648,31.2891
1576,21872965,请叫我胡子先森,安徽,合肥,广告语,500,117.29,32.0581
1577,1146616,cvrd,河北,衡水,化工贸易企业需要logo设计,1000,115.8838,37.7161
1578,20027534,t_7646nszkr1,广东,湛江,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,110.3577,20.9894
1579,9473180,窗台上的苹果核,北京,北京,我需要易拉宝设计,500,116.4551,40.2539
1580,21803100,o三岁o,北京,北京,淘宝天猫京东详情页设计产品描述网店装修首页设计众筹美工代运营,480,116.4551,40.2539
1581,13761477,比萨卷大葱,山东,淄博,【威威5套方案】品牌logo公司logo设计商标设计标志,538,118.0371,36.6064
1582,9386939,亿心推广,江苏,苏州,贷超APP/贷超微信版/贷超系统,14000,120.6519,31.3989
1583,8561651,茶潮,福建,厦门,我需要餐饮空间设计,300,118.1689,24.6478
1584,223065,追梦人-加油,内蒙古,包头,logo设计图文企业餐饮服饰金融科技门店品牌LOGO图形标志,298,110.3467,41.4899
1585,17878941,特卖专场,广东,东莞,logo设计包装设计LOGO设计图标设计标志设计商标设计vi,500,113.8953,22.901
1586,19991610,t_7605ub2841,广东,深圳,企业画册设计/宣传册/产品/政府地产旅游/活动/招商手册,1400,114.5435,22.5439
1587,1475591,acmeing,四川,成都,美工包月外包整店装修/详情页设计/首页设计/淘宝美工海报设计,1200,103.9526,30.7617
1588,21895635,m_2972_esc5zb,广东,东莞,启源LOGO设计,800,113.8953,22.901
1589,6908545,繁琐让我疲倦,山东,济南,excel-VBA开发 表格数据处理 工具制作模板 编写公式,200,117.1582,36.8701
1590,21329638,m_8787_0p8j6x,北京,北京,logo设计（5款方案）企业公司餐饮品牌教育金融logo,379,116.4551,40.2539
1591,21976259,m_6432_es5lyf,北京,北京,【旗舰店】人工英语英文翻译服务公司电商法律合同机械说明书简历,163,116.4551,40.2539
1592,21881880,人之初性本恶,天津,天津,来恩罗德需要logo,300,117.4219,39.4189
1593,21970987,m_8436_u7vv9r,广东,深圳,LOGO设计,2000,114.5435,22.5439
1594,21814801,m_6090_32k8dn,北京,北京,品牌策划企业公司网站百度网络整合营销推广策划微博微信百科文案,250,116.4551,40.2539
1595,17761863,t_4868tkbkct,广东,东莞,命名取名品牌取名起名企业取名产品公司店铺网站商标起名取名策划,880,113.8953,22.901
1596,14317932,楠少达人,天津,天津,返利网广告文案写作,200,117.4219,39.4189
1597,22034194,m_1265_usrzql,辽宁,沈阳,【总监操刀包装设计】米老头 统一 康师傅御用 包装盒食品饮料,1998,123.1238,42.1216
1598,21772551,m_6597_1cqmcl,浙江,杭州,企业网站建设，官网定制开发，网站搭建，网站设计，网站制作,1000,119.5313,29.8773
1599,21193342,t_2656ZYg30g,北京,北京,网站前端开发,1000,116.4551,40.2539
1600,11815851,高艳1986,浙江,杭州,上海高端品牌画册设计企业产品宣传册排版企业内刊杂志手册三折页,10000,119.5313,29.8773
1601,20031778,t_7034uyodtl,广西,南宁,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,108.479,23.1152
1602,21875742,m_1916_t55tru,湖南,长沙,我需要宣传册设计,2100,113.0823,28.2568
1603,15818738,m_7515_m6pd3j,北京,北京,本原logo设计医疗生物教育科技互联网公司图形英文品牌标志,5399,116.4551,40.2539
1604,10750566,天地智造,江苏,苏州,203视觉总监设计/电商服务/店铺设计/定制/电脑版/详情页,700,120.6519,31.3989
1605,21954809,m_9675_edrwhw,江苏,苏州,游戏3D美术设计  LOGO设计,300,120.6519,31.3989
1606,21839709,t_4617_Cd7w1h,四川,泸州,设计叙永龙凤镇产业发展协会的logo,1000,105.4578,28.493
1607,21540572,marygoing,北京,北京,梵尚海报总监操刀原创海报地产/品牌展示/形象海报/活动宣传,1200,116.4551,40.2539
1608,21982700,m_9438_zeve0j,广东,深圳,logo设计图文企业餐饮服饰金融科技门店品牌LOGO图形标志,298,114.5435,22.5439
1609,21730326,m_2405_y4ts7s,天津,天津,淘宝天猫直播京东店铺直播代运营内容执行运营推广流量提升,40,117.4219,39.4189
1610,21899474,t_3153_kdqiat,广西,南宁,标志设计品牌LOGO餐饮LOGO公司LOGO原创LOGO,266,108.479,23.1152
1611,13511816,DarrenHu,广东,深圳,我需要logo,300,114.5435,22.5439
1612,22018631,m_1140_g8esj5,天津,天津,LOGO设计,350,117.4219,39.4189
1613,21887844,m_4181_rrsmpk,广东,广州,LOGO设计/卡通吉祥物/品牌商标设计/字体图标【总监操刀】,980,113.5107,23.2196
1614,21652938,t_4925bNajug,四川,成都,网站建设网站制作/网站设计企业网站开发响应式网站定制H5,3000,103.9526,30.7617
1615,11023052,m_8659o7p9tu,福建,福州,我需要包装设计,500,119.4543,25.9222
1616,21325221,t_0848fQ2iil,广东,江门,网站建设门户网页设计商城旅游教育培训电商官网H5定制开发仿站,100,112.6318,22.1484
1617,21981168,t_7496mlnqxt,广东,深圳,【3套方案】logo字体设计LOGO公司包装vi标志企业图文,360,114.5435,22.5439
